,MiTFg,NGFR,Sox10,AXL,timepoint_id,Timepoint,drug_id,Drugs,dose_id,Doses,Rep
29707,3.811943655,2.941521274,3.722387586,3.406493409,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29708,3.865525806,3.189269622,3.803363537,3.965178507,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29709,3.680052412,3.033782695,3.696876729,3.098752913,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29710,3.772093086,3.067544876,3.834192871,3.578301053,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29711,3.663908167,3.073122846,3.791960629,3.490059174,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29712,3.667654017,3.038997762,3.751232155,3.866273857,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29713,3.765594254,3.121347174,3.829724433,3.702839575,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29714,3.453460479,2.923633271,3.732068553,3.306370629,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29715,3.999109862,2.722704856,3.675471049,3.258551508,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29716,3.87871395,3.156185912,3.796748873,3.388275272,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29717,3.749169381,3.236144052,3.726388809,3.63862866,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29718,3.714331049,2.969882842,3.669188766,3.27501156,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29719,3.941219611,2.9667703,3.655138249,3.326277651,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29720,3.812996457,3.303635047,3.761483951,3.90105589,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29721,3.9295784,2.915109496,3.762010394,3.13244931,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29722,3.671400456,2.973806546,3.513826163,3.505413692,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29723,3.73625975,2.951960034,3.61621063,3.74826729,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29724,3.799545688,2.925035705,3.670603281,3.64883695,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29725,3.690197771,2.905926891,3.607684655,3.706362295,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29726,3.555946057,3.003370446,3.570816457,3.947037409,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29727,3.784202964,3.058635254,3.489865896,3.55733243,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29728,3.89854148,2.952658762,3.710726593,3.582794276,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29729,3.790164911,3.040289568,3.699400408,3.221055676,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29730,3.903852848,2.966517873,3.508207881,3.620225157,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29731,3.699605798,2.939687125,3.846553277,3.512260289,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29732,3.51646735,2.9327161,3.549164509,3.886813655,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29733,3.882197627,2.895987163,3.674793698,3.614151431,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29734,3.65871704,3.102643887,3.628266341,3.396052197,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29735,3.59339361,3.129795681,3.559400538,3.784014987,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29736,4.014701308,3.219043233,3.764315966,3.406897617,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29737,3.740510057,3.093083056,3.737925873,4.067364268,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29738,3.74920742,3.027380538,3.712866163,3.889983771,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29739,3.800713419,3.035418741,3.666823404,3.705582398,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29740,3.710997682,3.008712024,3.64030171,3.675733775,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29741,3.834110405,3.069357904,3.624770419,3.839627465,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29742,3.582133893,2.894292934,3.612493286,3.714856247,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29743,3.745703715,3.185231672,3.6219741,3.737690372,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29744,3.845726872,3.065132383,3.646732731,3.682517976,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29745,3.889684628,2.997465089,3.643772198,3.745288674,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29746,3.835302707,3.233011291,3.810562374,3.721391837,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29747,3.738991441,2.943558273,3.70466578,3.565200211,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29748,4.138049506,2.908319765,3.657813616,3.506230879,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29749,4.009030531,3.313945023,3.829335884,3.689902651,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29750,4.044798987,3.125927887,3.980921825,3.587196844,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29751,4.157147835,3.197182789,3.937696599,3.470770217,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29752,3.547806209,3.057822407,3.6624177,3.853389025,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29753,3.686716384,3.225632216,3.683351559,3.481773713,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29754,3.564204314,3.134693198,3.68905839,3.787488319,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29755,3.875842146,3.049144357,3.685835884,3.50138226,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29756,3.777267634,2.752230335,3.672312544,3.252006498,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29757,3.767854638,2.846519961,3.669173517,3.111990678,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29758,3.437464057,3.039151156,3.517862001,3.948896596,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29759,3.579814121,3.019304956,3.587992177,3.84709493,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29760,3.747868995,2.91745326,3.657168746,3.750030749,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29761,3.446823475,2.905755123,3.474004586,3.738813796,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29762,3.433968965,2.74934209,3.501320499,3.16878173,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29763,3.649884961,2.896222246,3.589688189,3.273540556,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29764,3.818110471,3.129293834,3.8627157,3.681825584,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29765,3.648807467,2.722123531,3.603965584,3.283607985,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29766,3.649072508,3.087643687,3.791776866,3.579799785,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29767,3.542655882,2.895152108,3.548734819,3.548350845,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29768,3.553584757,2.866326655,3.643341985,3.39688378,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29769,3.63265809,3.220566688,3.74672324,3.715249119,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29770,3.548331985,3.272393022,3.642751876,3.994680565,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29771,3.881805542,3.047199249,3.812953281,3.495918241,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29772,3.562258821,2.920374199,3.622458403,3.471230232,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29773,3.673211953,2.946783231,3.494681612,3.746177941,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29774,3.705093953,2.968375109,3.529363973,3.437913951,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29775,3.904103392,3.183396495,3.846310816,3.508306467,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29776,3.842063594,3.193241591,3.772833318,3.757731798,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29777,3.69009457,2.923386994,3.755623057,3.763712353,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29778,3.960655857,2.815035989,3.713838808,2.908115143,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29779,3.707151876,3.108778716,3.619395195,3.367411418,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29780,3.454705705,3.073164371,3.597884809,3.656009977,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29781,3.742278306,2.929246421,3.633239309,3.751882833,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29782,4.005272651,3.279867373,3.807664048,4.015615132,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29783,3.834551162,3.109081588,3.584439121,3.696654463,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29784,3.714054437,3.237660058,3.714917629,3.696360034,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29785,3.71215949,3.103258598,3.720132389,3.505183019,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29786,3.741961566,2.924286555,3.563376773,3.743782796,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29787,3.645042994,2.940763908,3.64171339,3.669549311,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29788,3.936954078,2.983570109,3.829497634,3.375917031,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29789,3.88667431,2.993416309,3.608069234,3.703820037,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29790,3.306841214,2.995635735,3.53305873,3.63388337,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29791,4.018269547,2.873302953,3.878446986,3.446833801,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29792,3.52643866,2.881173385,3.551506593,3.52027545,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29793,3.789121685,3.067245613,3.702075782,3.653316318,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29794,3.569646135,2.849420357,3.689831392,3.669548364,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29795,3.785565596,3.227857889,3.665699248,3.443752023,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29796,3.675687586,2.888236156,3.48456167,3.730853047,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29797,3.823328126,3.101531,3.790250038,3.792887976,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29798,3.862203086,3.088927681,3.705642023,4.026168295,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29799,3.848767924,2.963211001,3.621125465,3.461521372,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29800,3.659509141,3.086724783,3.656126798,3.56239774,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29801,3.695485897,2.942673594,3.578606816,3.741581644,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29802,3.871886303,3.090278481,3.769473834,3.695871351,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29803,3.801946913,2.938886782,3.696600189,3.382963009,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29804,3.443089011,2.976060885,3.488226193,3.427201596,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29805,3.527127552,2.758479721,3.679302905,3.374240098,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29806,3.558536262,2.927780828,3.492029524,3.392043062,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29807,3.798439044,3.340600182,3.610417822,4.061618912,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29808,3.861012874,3.21575795,3.722766225,3.687387023,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29809,3.973759926,3.028403399,3.880150251,3.641526961,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29810,3.602955616,3.036312696,3.608130586,4.136070115,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29811,3.873402705,3.012003139,3.670798714,3.297954187,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29812,3.6785584,3.12509549,3.680839829,3.379621972,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29813,3.82932354,2.997939324,3.686513349,3.500221779,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29814,3.594838226,2.872770929,3.700831609,3.618325033,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29815,3.782592032,3.05942821,3.832495949,3.69155381,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29816,3.554047198,2.866412557,3.554233717,3.402120632,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29817,4.017975771,2.873007191,3.679536306,3.30289601,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,1
29818,3.782716015,2.804906093,3.61767849,3.637601457,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29819,3.632148654,3.103555033,3.603881104,3.789300049,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29820,3.837559533,3.056222214,3.562419531,3.434181786,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29821,3.846579848,3.185441128,3.644866678,3.381603783,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29822,3.689918603,3.139205341,3.611217598,3.672492081,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29823,3.588326696,3.005005076,3.527091215,3.69082541,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29824,3.861972131,2.922524843,3.74429388,3.336004945,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29825,3.680950985,2.817698604,3.478926361,3.453735992,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29826,3.576794123,3.023726038,3.510701638,3.844428973,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29827,3.7892979,3.01367437,3.727831948,3.652546509,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29828,3.880062827,3.227687471,3.936370124,3.715485674,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29829,3.816440078,2.944899275,3.693878549,3.19005753,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29830,3.797987999,3.116887823,3.878710768,3.260081124,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29831,3.880400017,3.074701894,3.757223131,4.000647618,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29832,3.426275455,2.735800904,3.559032334,3.573422227,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29833,3.816033253,2.949133338,3.527960411,3.474877775,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29834,3.913104383,3.078046908,3.592460614,3.473543642,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29835,3.730483419,2.904419963,3.579569469,3.546780584,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29836,3.67318382,3.052591992,3.720730743,3.826917901,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29837,3.876110481,3.133384582,3.663357783,3.385122637,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29838,3.698437887,3.221118553,3.748696307,3.630102323,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29839,3.77702559,3.065875594,3.705612914,3.382180242,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29840,3.485053447,2.892952957,3.611849097,3.54163386,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29841,3.482738981,3.000124581,3.502742197,3.602386965,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29842,3.677836875,2.807678137,3.67332033,3.631549523,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29843,3.742547497,2.834950416,3.637978523,3.860271653,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29844,3.808796879,3.080999909,3.638199406,3.74526454,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29845,3.877629292,3.114326909,3.681022141,3.472802212,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29846,3.914186745,2.979387467,3.637124436,3.542083836,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29847,3.68100538,3.01677712,3.647618714,3.56417257,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29848,4.006622791,3.090817236,3.967959969,3.548229942,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29849,3.972197051,2.999981293,3.614346226,3.71208908,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29850,3.509356406,2.862148822,3.48728186,3.409275354,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29851,3.849618608,2.864524079,3.711867163,3.26289479,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29852,3.787756347,3.040374815,3.722856257,3.661738739,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29853,3.865824105,3.179935073,3.720426021,3.795270001,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29854,3.910586201,2.856863041,3.599960906,3.89644507,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29855,4.016413964,3.05805771,3.767005258,3.441440878,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29856,3.794541407,2.895027704,3.478911539,3.584993013,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29857,4.065759427,3.107086588,3.722229855,3.728085717,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29858,3.777252782,2.981018063,3.586013441,3.752523096,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29859,3.81806867,3.281135249,3.698408736,3.907740903,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29860,3.947422641,3.125040345,3.797439718,3.621138649,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29861,3.857233639,3.212294497,3.706746855,3.743335101,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29862,4.062946011,3.005770695,3.752149561,3.545437368,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29863,3.914200253,3.009194798,3.516682838,3.670344419,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29864,3.871994126,3.032167958,3.727296406,3.493067336,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29865,3.908718922,3.035165604,3.745775376,3.605153048,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29866,3.8202277,2.704088674,3.507203591,3.325005612,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29867,3.597886831,3.004359654,3.396613299,3.65958047,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29868,3.678446395,3.164347666,3.613983932,3.816644185,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29869,3.821958141,2.932464238,3.66642322,3.491915235,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29870,3.572365054,2.875146946,3.662015627,3.745888431,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29871,3.498358728,2.905785276,3.54730164,3.373884251,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29872,3.527751602,3.044277787,3.56218474,3.830452121,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29873,3.767930817,3.018287311,3.713994091,3.738912541,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29874,3.709792579,3.035754759,3.706071873,3.454489339,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29875,3.821280038,3.153791371,3.632154775,3.715946133,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29876,3.577946369,2.87256459,3.551695121,3.607409692,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29877,3.634340237,2.752068576,3.697467266,3.762394676,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29878,3.480225108,3.052471549,3.593275495,3.483416192,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29879,4.093568331,3.4969184,3.725137209,3.880761227,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29880,3.881380212,3.129057797,3.784556407,3.881015205,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29881,3.22655606,2.790919912,3.563654154,3.6718127,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29882,3.85491826,3.01900429,3.731146359,3.648139734,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29883,4.033045946,2.901511781,3.713774279,3.61459841,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29884,3.898206843,2.843339467,3.596360324,3.712580429,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29885,3.916444953,3.283114028,3.77723627,3.490420601,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29886,3.645276184,2.991405292,3.541010613,3.745333124,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29887,3.636830186,2.866772866,3.677006955,3.640622376,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29888,3.703064056,3.152128441,3.677292937,3.655041318,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29889,3.882731852,3.015531612,3.695191149,3.405576599,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29890,3.914539082,3.172507831,3.595058071,3.610182888,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29891,3.946766744,3.069776182,3.873614927,3.59388545,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29892,3.77785225,2.940458769,3.566700039,3.893457431,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29893,3.502109536,2.94531857,3.516274165,3.549174858,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29894,3.634832354,3.39192572,3.628187773,3.926349941,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29895,3.845275134,2.845404888,3.592268254,3.726985997,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29896,3.868533015,3.112565937,3.734825214,3.696135081,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29897,3.564942954,3.008230209,3.60100352,3.444671674,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29898,3.736420732,2.900972187,3.695190853,3.883770218,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29899,3.582022231,3.067977323,3.541108264,3.923630302,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29900,3.820791909,3.095163903,3.501935809,3.460618462,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29901,3.661746332,3.047593598,3.698924986,3.912745157,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29902,3.833884671,3.004923691,3.697423794,3.737210901,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29903,3.818025381,2.823891384,3.663671179,3.609930466,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29904,3.687722,2.929581788,3.609671709,3.673515193,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29905,3.750206547,3.164041479,3.611553841,3.49426755,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29906,4.041504292,3.27500277,3.736078013,3.660894275,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29907,3.602600287,2.809544915,3.59503373,3.721373249,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29908,3.755077363,2.801773118,3.583808239,3.344306341,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29909,3.854596622,3.156225916,3.653837162,3.704117993,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29910,3.672871768,2.886284383,3.534871722,3.625296231,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29911,3.69053344,2.884351587,3.589368668,3.589757789,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29912,4.007144301,2.931886893,3.636286647,3.558947513,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29913,3.996898931,3.048331941,3.786180695,3.647265935,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29914,3.754517826,2.847247412,3.70590615,3.323450888,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29915,3.842478662,3.150961724,3.562091717,3.678777048,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29916,3.901969105,3.153028112,3.747401914,3.859078961,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29917,3.952953419,3.083712705,3.781981849,3.59753761,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29918,3.299627768,2.832875255,3.27393708,3.585333632,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29919,3.69836197,2.942462231,3.556900294,3.871755187,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29920,4.100785696,3.344922057,4.070826089,3.959336928,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29921,3.851420154,3.000512692,3.738192982,3.528853015,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29922,3.627909102,3.093670432,3.638681689,3.87343588,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
29923,4.025242943,3.236136179,3.789486814,3.718600145,1,0.5 h,2,Vem+Tram,2,0.1 uM + 0.01 uM,2
